cid,upc,oid,dt,r_dt,prc,qty,amt,r_qty,r_amt,web_prod_id,GMM_DESC,PARENT_MDSE_DIVN_DESC
14671063,7.06255E+11,1190421065,3/26/2016,3/31/2016,11.99,1,11.99,1,11.99,2507151,READY TO WEAR,COLLECTIONS RTW
12897778,7.06254E+11,1204052738,5/28/2016,,8.79,1,8.79,,,2507151,READY TO WEAR,COLLECTIONS RTW
12897778,7.06254E+11,1203471186,5/24/2016,06/07/2016,14.99,1,14.99,1,14.99,2507151,READY TO WEAR,COLLECTIONS RTW
10944343,8.83682E+11,1185836341,2/27/2016,,15.25,1,15.25,,,2264506,CENTER CORE,HANDBAGS & ACCESSORIES
10944343,8.83682E+11,1185948261,2/27/2016,,15.25,1,15.25,,,2264506,CENTER CORE,HANDBAGS & ACCESSORIES
10944343,8.83682E+11,1185945862,2/27/2016,,15.25,1,15.25,,,2264506,CENTER CORE,HANDBAGS & ACCESSORIES
10944343,8.83682E+11,1185738288,2/27/2016,,15.25,1,15.25,,,2264506,CENTER CORE,HANDBAGS & ACCESSORIES
11284144,51071867634,1188468100,3/14/2016,6/19/2016,32.99,1,32.99,1,32.99,2222827,READY TO WEAR,MILLENNIAL/DENIM
11284144,51071867634,1222158768,08/10/2016,,31.19,1,31.19,,,2222827,READY TO WEAR,MILLENNIAL/DENIM
10259021,83623789804,1234615437,09/03/2016,,24,1,24,,,2515792,CENTER CORE,INTIMATE APPAREL/HOSIERY
10259021,83623789804,1261617816,10/14/2016,,30,1,30,,,2515792,CENTER CORE,INTIMATE APPAREL/HOSIERY
10896094,6.36206E+11,1220200548,08/04/2016,,7.86,2,15.72,,,2369381,HOME,SOFT HOME
10896094,6.36206E+11,1195729998,4/16/2016,,9.59,1,9.59,,,2369381,HOME,SOFT HOME
10896094,6.36206E+11,1182667574,02/07/2016,,11.04,2,22.08,,,2369381,HOME,SOFT HOME
10896094,6.36206E+11,1189691422,3/22/2016,,9.59,2,19.18,,,2369381,HOME,SOFT HOME
14170786,8.88543E+11,1189015455,3/16/2016,04/02/2016,78,1,78,1,78,2058319,CENTER CORE,WOMENS SHOES
14170786,8.88543E+11,1199070148,05/01/2016,5/15/2016,74.99,1,74.99,1,74.99,2058319,CENTER CORE,WOMENS SHOES
10241097,7.06255E+11,1182008592,02/06/2016,,17.59,2,35.18,,,2523790,READY TO WEAR,SPECIAL SIZES
10241097,7.06255E+11,1183123859,02/12/2016,,17.59,1,17.59,,,2523790,READY TO WEAR,SPECIAL SIZES
13826612,8.85608E+11,1201788309,05/11/2016,5/25/2016,39.99,1,39.99,1,39.99,2246282,READY TO WEAR,MILLENNIAL/DENIM
10246837,8.85608E+11,1245345804,9/21/2016,9/24/2016,32.99,1,32.99,1,32.99,2246282,READY TO WEAR,MILLENNIAL/DENIM
10184603,8.85608E+11,1201665669,05/10/2016,5/19/2016,39.99,1,39.99,1,39.99,2246282,READY TO WEAR,MILLENNIAL/DENIM
13826612,8.85608E+11,1263915615,10/18/2016,10/28/2016,29.99,1,29.99,1,29.99,2246282,READY TO WEAR,MILLENNIAL/DENIM
10184603,8.85608E+11,1314400788,11/26/2016,12/21/2016,29.99,1,29.99,1,29.99,2246282,READY TO WEAR,MILLENNIAL/DENIM
10246837,8.85608E+11,1223484858,8/13/2016,8/17/2016,32.99,1,32.99,1,32.99,2246282,READY TO WEAR,MILLENNIAL/DENIM
15741740,8.85608E+11,1355174469,12/22/2016,,32.99,1,32.99,,,2246282,READY TO WEAR,MILLENNIAL/DENIM
15741740,8.85608E+11,1353550749,12/22/2016,03/01/2017,32.99,1,32.99,1,32.99,2246282,READY TO WEAR,MILLENNIAL/DENIM
11735358,8.24972E+11,1259273668,11/18/2016,,29.99,2,59.98,,,2254114,MENS & KIDS,TOTAL MENS
11735358,8.24972E+11,1305934029,11/24/2016,,29.99,1,29.99,,,2254114,MENS & KIDS,TOTAL MENS
11735358,8.24972E+11,1252519801,11/10/2016,11/18/2016,37.59,1,37.59,1,37.59,2254114,MENS & KIDS,TOTAL MENS
12477924,7.31517E+11,1335835815,12/08/2016,,15.39,1,15.39,,,2404374,MENS & KIDS,TOTAL MENS
12477924,7.31517E+11,1202270919,5/18/2016,,16.79,1,16.79,,,2404374,MENS & KIDS,TOTAL MENS
15139256,7.31517E+11,1299103575,11/18/2016,,23.19,1,23.19,,,2404375,MENS & KIDS,TOTAL MENS
15139256,7.31517E+11,1356097647,12/27/2016,,19.49,1,19.49,,,2404375,MENS & KIDS,TOTAL MENS
12142576,8.88824E+11,1206722380,6/13/2016,,9.09,1,9.09,,,2547903,MENS & KIDS,TOTAL MENS
12142576,8.88824E+11,1282689957,11/05/2016,,9.09,1,9.09,,,2547903,MENS & KIDS,TOTAL MENS
12142576,8.88824E+11,1329420417,12/04/2016,,10.49,1,10.49,,,2547903,MENS & KIDS,TOTAL MENS
10687109,8.89587E+11,1315664778,11/26/2016,,69.99,1,69.99,,,2557126,MENS & KIDS,TOTAL CHILDRENS
10687109,8.89587E+11,1315545939,11/26/2016,12/01/2016,69.99,1,69.99,1,69.99,2557126,MENS & KIDS,TOTAL CHILDRENS
10929319,90563399840,1359577443,12/28/2016,,23.99,1,23.99,,,2285293,MENS & KIDS,TOTAL MENS
10929319,90563399840,1353800433,12/22/2016,01/07/2017,28.99,1,28.99,1,28.99,2285293,MENS & KIDS,TOTAL MENS
10254093,8.2298E+11,1270736967,10/26/2016,,16.09,3,48.27,,,2573529,READY TO WEAR,MILLENNIAL/DENIM
10254093,8.2298E+11,1261580718,10/13/2016,,17.25,2,34.5,,,2573529,READY TO WEAR,MILLENNIAL/DENIM
10509123,7.4341E+11,1198000524,4/25/2016,,59,1,59,,,2295180,CENTER CORE,FINE JEWELRY
10509123,7.4341E+11,1198050335,4/25/2016,,59,1,59,,,2295180,CENTER CORE,FINE JEWELRY
14296063,8.89816E+11,1207230118,6/13/2016,,55.2,1,55.2,,,2437286,CENTER CORE,WOMENS SHOES
14296063,8.89816E+11,1204875981,06/02/2016,,55.2,1,55.2,,,2437286,CENTER CORE,WOMENS SHOES
14296063,8.89816E+11,1205817178,06/08/2016,6/13/2016,41.4,1,41.4,1,41.4,2437286,CENTER CORE,WOMENS SHOES
13349172,8.89042E+11,1203923712,5/27/2016,7/29/2016,41.7,1,41.7,1,41.7,2431896,READY TO WEAR,SPECIAL SIZES
13349172,8.89042E+11,1195559396,4/15/2016,05/12/2016,32.99,1,32.99,1,32.99,2431896,READY TO WEAR,SPECIAL SIZES
15267427,8.88572E+11,1189477589,3/18/2016,,42.49,1,42.49,,,2597053,READY TO WEAR,CLASSIFICATIONS
15267427,8.88572E+11,1183655557,2/14/2016,,55.99,1,55.99,,,2597053,READY TO WEAR,CLASSIFICATIONS
10686005,8.87848E+11,1226051433,8/16/2016,,7.99,1,7.99,,,2601408,MENS & KIDS,TOTAL CHILDRENS
10686005,8.87848E+11,1225242369,8/16/2016,,7.75,1,7.75,,,2601408,MENS & KIDS,TOTAL CHILDRENS
11608681,8.22269E+11,1203493334,5/25/2016,,18.69,1,18.69,,,2339375,READY TO WEAR,CLASSIFICATIONS
11608681,8.22269E+11,1199641132,05/03/2016,06/05/2016,33,1,33,1,33,2339375,READY TO WEAR,CLASSIFICATIONS
11608681,8.22269E+11,1206791111,06/12/2016,6/27/2016,16.8,2,33.6,1,16.8,2339375,READY TO WEAR,CLASSIFICATIONS
11608681,8.22269E+11,1204400119,5/31/2016,6/27/2016,21.99,1,21.99,1,21.99,2339375,READY TO WEAR,CLASSIFICATIONS
10447226,8.43953E+11,1205380825,06/07/2016,,22,1,22,,,2444052,CENTER CORE,INTIMATE APPAREL/HOSIERY
10447226,8.43953E+11,1206472642,06/12/2016,,15.4,1,15.4,,,2444052,CENTER CORE,INTIMATE APPAREL/HOSIERY
11645330,8.24972E+11,1252533978,10/02/2016,,55.19,2,110.38,,,2617257,MENS & KIDS,TOTAL MENS
11645330,8.24972E+11,1335430308,12/08/2016,,69.99,1,69.99,,,2617257,MENS & KIDS,TOTAL MENS
10230614,6.17932E+11,1200093577,05/03/2016,,17.99,1,17.99,,,2310346,MENS & KIDS,TOTAL MENS
10230614,6.17932E+11,1199490395,05/03/2016,5/14/2016,45,1,45,1,45,2310346,MENS & KIDS,TOTAL MENS
10814520,39307253314,1272745221,10/26/2016,,31.99,3,95.97,,,2325101,MENS & KIDS,TOTAL MENS
10814520,39307253314,1209849441,07/02/2016,,31.99,4,127.96,,,2325101,MENS & KIDS,TOTAL MENS
14663773,39307549875,1331724624,12/05/2016,,36.99,1,36.99,,,2325101,MENS & KIDS,TOTAL MENS
14663773,39307549875,1194620132,4/13/2016,,58,1,58,,,2325101,MENS & KIDS,TOTAL MENS
12746713,6.36206E+11,1232238945,8/29/2016,,29.97,2,59.94,,,2327103,HOME,SOFT HOME
12746713,6.36206E+11,1332482877,12/06/2016,,29.98,1,29.98,,,2327103,HOME,SOFT HOME
12746713,6.36206E+11,1232238945,8/29/2016,,29.97,3,89.91,,,2327103,HOME,SOFT HOME
12746713,6.36206E+11,1332482877,12/06/2016,,29.98,2,59.96,,,2327103,HOME,SOFT HOME
11069913,6.8944E+11,1188344540,3/13/2016,04/04/2016,28.12,1,28.12,1,28.12,2339889,READY TO WEAR,SPECIAL SIZES
11069913,6.8944E+11,1189938654,3/21/2016,04/04/2016,39.99,1,39.99,1,39.99,2339889,READY TO WEAR,SPECIAL SIZES
14978336,7.5451E+11,1189329805,3/18/2016,3/30/2016,88,1,88,1,88,2460349,READY TO WEAR,CLASSIFICATIONS
14978336,7.5451E+11,1188313267,3/13/2016,3/20/2016,82.5,1,82.5,1,82.5,2460349,READY TO WEAR,CLASSIFICATIONS
11662085,8.88702E+11,1203222614,5/23/2016,7/18/2016,20.99,1,20.99,1,20.99,2471655,READY TO WEAR,CLASSIFICATIONS
11662085,8.88702E+11,1203882998,5/26/2016,,17.84,1,17.84,,,2471655,READY TO WEAR,CLASSIFICATIONS
14409478,6.8944E+11,1263656100,10/19/2016,10/27/2016,28.78,1,28.78,1,28.78,2467896,HOME,SOFT HOME
14409478,6.8944E+11,1244747341,10/20/2016,11/23/2016,25.18,1,25.18,1,25.18,2467896,HOME,SOFT HOME
11466911,7.23763E+11,1189385377,3/17/2016,8/13/2016,180,1,180,1,180,2372310,CENTER CORE,FASHION JEWELRY / WATCHES
11466911,7.23763E+11,1190825438,3/26/2016,,180,1,180,,,2372310,CENTER CORE,FASHION JEWELRY / WATCHES
11361580,9123361142,1196039653,4/17/2016,8/26/2016,17.59,1,17.59,1,17.59,2656876,READY TO WEAR,CASUAL RTW
11361580,9123361142,1197877486,4/24/2016,8/26/2016,22.49,1,22.49,1,22.49,2656876,READY TO WEAR,CASUAL RTW
10966570,3.60597E+12,1266220117,1/31/2017,,22.5,1,22.5,,,2661230,BEAUTY,COSMETICS
10966570,3.60597E+12,1265410036,1/31/2017,,22.5,1,22.5,,,2661230,BEAUTY,COSMETICS
11405458,8.83365E+11,DB16960525989,6/19/2016,07/02/2016,99.5,1,99.5,1,99.5,2662568,READY TO WEAR,MILLENNIAL/DENIM
11405458,8.83365E+11,1208047532,6/19/2016,07/02/2016,99.5,1,99.5,1,99.5,2662568,READY TO WEAR,MILLENNIAL/DENIM
12493825,42648380113,1371377163,1/14/2017,1/19/2017,29.99,1,29.99,1,29.99,2491225,HOME,SOFT HOME
12493825,42648380113,1371017433,1/14/2017,,29.99,1,29.99,,,2491225,HOME,SOFT HOME
10149285,8.83662E+11,1252386261,10/02/2016,,69.99,1,69.99,,,2361618,MENS & KIDS,TOTAL MENS
10149285,8.83662E+11,1242787977,9/18/2016,10/03/2016,74.99,1,74.99,1,74.99,2361618,MENS & KIDS,TOTAL MENS
10156851,8.83662E+11,1323243303,11/30/2016,,69.99,1,69.99,,,2361618,MENS & KIDS,TOTAL MENS
10156851,8.83662E+11,1309217046,11/25/2016,12/10/2016,79.99,1,79.99,1,79.99,2361618,MENS & KIDS,TOTAL MENS
10537336,7.68594E+11,CK16060952932,6/20/2016,,19.99,1,19.99,,,2351393,READY TO WEAR,CASUAL RTW
10537336,7.68594E+11,1210744778,07/08/2016,,15.99,1,15.99,,,2351393,READY TO WEAR,CASUAL RTW
13951542,8.88878E+11,1211479622,7/13/2016,,29.99,1,29.99,,,2484852,CENTER CORE,WOMENS SHOES
13951542,8.88878E+11,1216472868,7/25/2016,7/31/2016,39.99,1,39.99,1,39.99,2484852,CENTER CORE,WOMENS SHOES
12358619,1.90427E+11,1321983384,11/30/2016,01/09/2017,138,1,138,1,138,2373351,READY TO WEAR,CLASSIFICATIONS
12358619,1.90427E+11,1321922790,11/30/2016,01/09/2017,138,1,138,1,138,2373351,READY TO WEAR,CLASSIFICATIONS
10120454,7.06255E+11,1210949366,07/10/2016,,11.99,1,11.99,,,2666960,HOME,SOFT HOME
10120454,7.06255E+11,1210435613,07/04/2016,,11.99,1,11.99,,,2666960,HOME,SOFT HOME
10683681,6.89887E+11,DC16131103359,3/31/2016,6/24/2016,111.2,1,111.2,1,111.2,2673827,READY TO WEAR,CLASSIFICATIONS
10683681,6.89887E+11,1190302840,3/23/2016,3/28/2016,139,1,139,1,139,2673827,READY TO WEAR,CLASSIFICATIONS
11742503,8.89155E+11,1186686590,03/02/2016,3/16/2016,226.99,1,226.99,1,226.99,2501007,CENTER CORE,HANDBAGS & ACCESSORIES
11742503,8.89155E+11,1186831003,03/05/2016,3/13/2016,200.99,1,200.99,1,200.99,2501007,CENTER CORE,HANDBAGS & ACCESSORIES
11028364,20714698911,1239986907,9/13/2016,,79,1,79,,,1488523,BEAUTY,COSMETICS
15403671,20714698911,1193355983,04/06/2016,,89,1,89,,,1488523,BEAUTY,COSMETICS
11028364,20714698911,1207592685,6/17/2016,,89,1,89,,,1488523,BEAUTY,COSMETICS
11002422,20714698911,1336060479,12/09/2016,,71.88,1,71.88,,,1488523,BEAUTY,COSMETICS
11002422,20714698911,1189664306,3/20/2016,,89,1,89,,,1488523,BEAUTY,COSMETICS
15403671,20714698911,1240047234,9/13/2016,,72.12,1,72.12,,,1488523,BEAUTY,COSMETICS
15865757,6.01351E+11,1208898873,6/25/2016,8/18/2016,56.99,1,56.99,1,56.99,2508749,READY TO WEAR,MILLENNIAL/DENIM
15865757,6.01351E+11,1219718841,08/03/2016,08/06/2016,31.99,1,31.99,1,31.99,2508749,READY TO WEAR,MILLENNIAL/DENIM
11602520,8.8975E+11,1263701529,10/17/2016,11/08/2016,35.99,1,35.99,1,35.99,2498808,MENS & KIDS,TOTAL MENS
11602520,8.8975E+11,1262343744,10/17/2016,12/15/2016,35.99,2,71.98,1,35.99,2498808,MENS & KIDS,TOTAL MENS
11602520,8.8975E+11,1263042336,10/17/2016,,35.99,1,35.99,,,2498808,MENS & KIDS,TOTAL MENS
11426331,8.89136E+11,1206077604,06/10/2016,,24.99,1,24.99,,,2388422,MENS & KIDS,TOTAL MENS
11426331,8.89136E+11,1202506798,5/17/2016,5/25/2016,24.99,1,24.99,1,24.99,2388422,MENS & KIDS,TOTAL MENS
10436234,7.06255E+11,1198625080,4/27/2016,5/24/2016,41.24,1,41.24,1,41.24,2675610,READY TO WEAR,CASUAL RTW
10436234,7.06255E+11,1186278168,2/29/2016,5/24/2016,79.5,1,79.5,1,79.5,2675610,READY TO WEAR,CASUAL RTW
11589492,6.67434E+11,1183602792,2/14/2016,2/26/2016,8.4,1,8.4,1,8.4,2392723,CENTER CORE,INTIMATE APPAREL/HOSIERY
11589492,6.67434E+11,1183572394,2/13/2016,2/19/2016,8.4,1,8.4,1,8.4,2392723,CENTER CORE,INTIMATE APPAREL/HOSIERY
11743443,7.06254E+11,1188479892,3/14/2016,,17.59,1,17.59,,,2501052,READY TO WEAR,COLLECTIONS RTW
11743443,7.06254E+11,1189254044,3/16/2016,,17.59,1,17.59,,,2501052,READY TO WEAR,COLLECTIONS RTW
10697403,7.68353E+11,1353969948,12/25/2016,,10,1,10,,,2374725,COST/WORKROOM/LEASE,LEASED
10697403,7.68353E+11,1318364367,11/28/2016,,7.5,4,30,,,2374725,COST/WORKROOM/LEASE,LEASED
15775145,8.05004E+11,1215173739,7/24/2016,,32.99,1,32.99,,,2523686,READY TO WEAR,SPECIAL SIZES
15775145,8.05004E+11,1204220454,5/30/2016,,39.99,1,39.99,,,2523686,READY TO WEAR,SPECIAL SIZES
14659311,8.88573E+11,1201915410,5/13/2016,5/20/2016,40.79,1,40.79,1,40.79,2686200,READY TO WEAR,CASUAL RTW
14659311,8.88573E+11,1204609554,06/01/2016,,33.99,1,33.99,,,2686200,READY TO WEAR,CASUAL RTW
14058395,8.86552E+11,1324692819,12/01/2016,,44.99,1,44.99,,,2688527,MENS & KIDS,TOTAL MENS
14058395,8.86552E+11,EN16620352236,12/06/2016,12/29/2016,44.99,2,89.98,2,89.98,2688527,MENS & KIDS,TOTAL MENS
14274647,19585809205,1202769401,5/21/2016,06/07/2016,33.6,4,134.4,4,134.4,2689444,CENTER CORE,INTIMATE APPAREL/HOSIERY
14274647,19585809205,1203159346,5/25/2016,,8,4,32,,,2689444,CENTER CORE,INTIMATE APPAREL/HOSIERY
10814141,19585674339,1209341693,6/29/2016,7/21/2016,8,4,32,4,32,1496564,CENTER CORE,INTIMATE APPAREL/HOSIERY
10814141,19585674339,1206097678,06/10/2016,,35.7,1,35.7,,,1496564,CENTER CORE,INTIMATE APPAREL/HOSIERY
10589819,19585672571,1205109838,06/04/2016,08/06/2016,28.18,1,28.18,1,28.18,1496564,CENTER CORE,INTIMATE APPAREL/HOSIERY
10589819,19585672571,VM16760393120,06/07/2016,06/10/2016,28.18,1,28.18,1,28.18,1496564,CENTER CORE,INTIMATE APPAREL/HOSIERY
11258797,7.44743E+11,1195056705,4/14/2016,4/22/2016,58,1,58,1,58,2528430,READY TO WEAR,CLASSIFICATIONS
11258797,7.44743E+11,1183983383,2/16/2016,03/12/2016,36.79,1,36.79,1,36.79,2528430,READY TO WEAR,CLASSIFICATIONS
11258797,7.44743E+11,1195761750,4/17/2016,5/27/2016,42.99,1,42.99,1,42.99,2528430,READY TO WEAR,CLASSIFICATIONS
11480224,8.8961E+11,1214192187,7/20/2016,08/01/2016,62.04,1,62.04,1,62.04,2529150,READY TO WEAR,CLASSIFICATIONS
11480224,8.8961E+11,1216161402,7/27/2016,08/09/2016,41.64,1,41.64,1,41.64,2529150,READY TO WEAR,CLASSIFICATIONS
11853529,44228035277,1256884359,10/04/2016,10/17/2016,19.13,4,76.52,4,76.52,2515852,HOME,SOFT HOME
11853529,44228035277,1262365947,10/16/2016,,12.74,4,50.96,,,2515852,HOME,SOFT HOME
10669385,8.88826E+11,KL16430424041,3/14/2016,3/22/2016,10.19,1,10.19,1,10.19,2531331,MENS & KIDS,TOTAL CHILDRENS
10669385,8.88826E+11,1187282606,03/07/2016,3/22/2016,11.99,1,11.99,1,10.19,2531331,MENS & KIDS,TOTAL CHILDRENS
15025674,7.06256E+11,1206498421,06/12/2016,,19.59,1,19.59,,,2522309,READY TO WEAR,SPECIAL SIZES
15025674,7.06256E+11,1205145626,06/04/2016,,27.99,1,27.99,,,2522309,READY TO WEAR,SPECIAL SIZES
10891150,8.89982E+11,1198685425,4/29/2016,5/19/2016,124,1,124,1,124,2522408,READY TO WEAR,MILLENNIAL/DENIM
10891150,8.89982E+11,1202201614,5/18/2016,,124,1,124,,,2522408,READY TO WEAR,MILLENNIAL/DENIM
11252996,8.88657E+11,JV16920115373,12/19/2016,,59.4,1,59.4,,,2712087,READY TO WEAR,MISSY TOTAL ACTIVE
11252996,8.88657E+11,1350558855,12/19/2016,12/31/2016,74.25,1,74.25,1,74.25,2712087,READY TO WEAR,MISSY TOTAL ACTIVE
14034505,8.89605E+11,1210912519,07/12/2016,,20.24,1,20.24,,,2713999,MENS & KIDS,TOTAL CHILDRENS
14034505,8.89605E+11,1207561837,6/17/2016,,25.28,1,25.28,,,2713999,MENS & KIDS,TOTAL CHILDRENS
15293557,8.29486E+11,BE16690210905,09/06/2016,,26.99,1,26.99,,,1500540,HOME,SOFT HOME
15293557,8.29486E+11,1200884730,05/07/2016,,25.49,1,25.49,,,1500540,HOME,SOFT HOME
10234014,7.95459E+11,1187879563,03/10/2016,,28.5,1,28.5,,,2530008,READY TO WEAR,CLASSIFICATIONS
10234014,7.95459E+11,1185181584,2/20/2016,3/28/2016,38,1,38,1,38,2530008,READY TO WEAR,CLASSIFICATIONS
10113758,7.68594E+11,1211122012,07/12/2016,,7.49,1,7.49,,,2726191,READY TO WEAR,SPECIAL SIZES
10113758,7.68594E+11,1209787046,07/01/2016,7/20/2016,9.59,1,9.59,1,9.59,2726191,READY TO WEAR,SPECIAL SIZES
11231957,8.88573E+11,RB16430695460,3/14/2016,,81.56,1,81.56,,,2537474,READY TO WEAR,SPECIAL SIZES
11231957,8.88573E+11,RB16430765376,3/14/2016,,81.56,1,81.56,,,2537474,READY TO WEAR,SPECIAL SIZES
10621830,8.88824E+11,1303483965,11/23/2016,,12.99,1,12.99,,,2552686,MENS & KIDS,TOTAL MENS
10621830,8.88824E+11,1311977457,11/25/2016,,12.99,1,12.99,,,2552686,MENS & KIDS,TOTAL MENS
11781618,8.88113E+11,1219679871,08/02/2016,,39.5,1,39.5,,,2554921,MENS & KIDS,TOTAL MENS
11781618,8.88113E+11,1356080838,12/26/2016,,28.99,2,57.98,,,2554921,MENS & KIDS,TOTAL MENS
10920188,8.88952E+11,1199640290,05/03/2016,,58.49,1,58.49,,,2540724,READY TO WEAR,MILLENNIAL/DENIM
10920188,8.88952E+11,1199340902,05/01/2016,,71.24,1,71.24,,,2540724,READY TO WEAR,MILLENNIAL/DENIM
14286824,8.8961E+11,1181302744,02/01/2016,02/12/2016,71.99,1,71.99,1,71.99,2541485,READY TO WEAR,CLASSIFICATIONS
14286824,8.8961E+11,1181661151,02/03/2016,2/25/2016,67.49,1,67.49,1,67.49,2541485,READY TO WEAR,CLASSIFICATIONS
14286824,8.8961E+11,1184579039,2/19/2016,03/03/2016,54.47,1,54.47,1,54.47,2541485,READY TO WEAR,CLASSIFICATIONS
14062760,7.06256E+11,1282382124,11/03/2016,,23.99,2,47.98,,,1507807,MENS & KIDS,TOTAL MENS
14062760,7.06256E+11,1270779525,10/27/2016,,27.99,2,55.98,,,1507807,MENS & KIDS,TOTAL MENS
13457782,7.16273E+11,1245950718,9/23/2016,9/30/2016,59,1,59,1,59,2733896,CENTER CORE,INTIMATE APPAREL/HOSIERY
13457782,7.16273E+11,1245770679,9/23/2016,10/05/2016,59,1,59,1,59,2733896,CENTER CORE,INTIMATE APPAREL/HOSIERY
14268218,8.12434E+11,1265713857,10/21/2016,,24.98,2,49.96,,,2562356,READY TO WEAR,SPECIAL SIZES
14268218,8.12434E+11,1215975021,7/26/2016,,24.98,3,74.94,,,2562356,READY TO WEAR,SPECIAL SIZES
13159736,8.24973E+11,1194124078,04/11/2016,4/22/2016,131.24,1,131.24,1,131.24,2556625,MENS & KIDS,TOTAL MENS
13159736,8.24973E+11,1194381574,04/10/2016,4/22/2016,148.74,1,148.74,1,148.74,2556625,MENS & KIDS,TOTAL MENS
13602473,20714678197,1188040953,03/11/2016,,57,1,57,,,2588008,BEAUTY,COSMETICS
11348439,20714678197,SS16590115385,9/14/2016,,48.8,1,48.8,,,2588008,BEAUTY,COSMETICS
11348439,20714678197,1244601094,10/14/2016,,57,1,57,,,2588008,BEAUTY,COSMETICS
13602473,20714678197,1249563387,9/29/2016,,57,1,57,,,2588008,BEAUTY,COSMETICS
12658365,8.89532E+11,1202800794,5/20/2016,06/04/2016,137.81,1,137.81,1,137.81,2460460,CENTER CORE,HANDBAGS & ACCESSORIES
12658365,8.89532E+11,1203621951,5/25/2016,06/01/2016,137.81,1,137.81,1,137.81,2460460,CENTER CORE,HANDBAGS & ACCESSORIES
10412080,8.08594E+11,1190005895,3/22/2016,04/01/2016,189,1,189,1,189,2464244,READY TO WEAR,CLASSIFICATIONS
10412080,8.08594E+11,1193537075,04/06/2016,4/15/2016,209,1,209,1,209,2464244,READY TO WEAR,CLASSIFICATIONS
10627352,8.83862E+11,1202063275,5/16/2016,5/22/2016,74.99,1,74.99,1,74.99,2468217,MENS & KIDS,TOTAL MENS
10627352,8.83862E+11,1202889507,5/20/2016,,41.99,1,41.99,,,2468217,MENS & KIDS,TOTAL MENS
11457224,7.65215E+11,1339280028,12/11/2016,,27.98,1,27.98,,,1518404,READY TO WEAR,CASUAL RTW
10113933,7.65215E+11,1210937289,07/10/2016,,27.98,1,27.98,,,1518404,READY TO WEAR,CASUAL RTW
11457224,7.65215E+11,1187285988,03/08/2016,,27.98,1,27.98,,,1518404,READY TO WEAR,CASUAL RTW
11457224,7.65215E+11,1222545141,08/09/2016,,22.38,1,22.38,,,1518404,READY TO WEAR,CASUAL RTW
10113933,7.65215E+11,1188307649,3/13/2016,4/23/2016,27.98,1,27.98,1,27.98,1518404,READY TO WEAR,CASUAL RTW
15280555,7.06254E+11,MW16440984159,4/24/2016,,26.24,1,26.24,,,2584720,READY TO WEAR,SPECIAL SIZES
15280555,7.06254E+11,1204198831,5/30/2016,,24.99,1,24.99,,,2584720,READY TO WEAR,SPECIAL SIZES
13206650,7.06255E+11,1197902508,4/25/2016,05/01/2016,27,2,54,2,54,2755517,READY TO WEAR,CASUAL RTW
13206650,7.06255E+11,1223268579,08/12/2016,,17.99,1,17.99,,,2755517,READY TO WEAR,CASUAL RTW
15069070,1.90328E+11,1242833721,9/18/2016,9/23/2016,63.75,1,63.75,1,63.75,2761511,MENS & KIDS,TOTAL MENS
15069070,1.90328E+11,1280845167,11/02/2016,,63.75,1,63.75,,,2761511,MENS & KIDS,TOTAL MENS
10576533,8.89604E+11,GS16231201719,3/22/2016,,25.17,1,25.17,,,2446774,MENS & KIDS,TOTAL CHILDRENS
10576533,8.89604E+11,1197927737,4/26/2016,,20.74,1,20.74,,,2446774,MENS & KIDS,TOTAL CHILDRENS
14351874,8.00774E+11,AS16310834994,11/13/2016,,32.89,2,65.78,,,2482091,MENS & KIDS,TOTAL MENS
14351874,8.00774E+11,AS16190132316,09/01/2016,11/22/2016,34.99,4,139.96,1,34.99,2482091,MENS & KIDS,TOTAL MENS
11022542,7.97763E+11,1206406847,06/12/2016,,27.99,1,27.99,,,2630806,MENS & KIDS,TOTAL MENS
11022542,7.97763E+11,1203041016,5/22/2016,07/04/2016,39.99,1,39.99,1,39.99,2630806,MENS & KIDS,TOTAL MENS
11616311,7.06255E+11,1235454627,09/05/2016,9/16/2016,54.99,1,54.99,1,54.99,2618163,MENS & KIDS,TOTAL MENS
11616311,7.06255E+11,1235640672,09/06/2016,9/16/2016,54.99,1,54.99,1,54.99,2618163,MENS & KIDS,TOTAL MENS
10201492,7.67337E+11,1185184423,2/20/2016,3/17/2016,279.99,1,279.99,1,279.99,2618225,READY TO WEAR,CLASSIFICATIONS
10201492,7.67337E+11,1187829034,03/09/2016,,213.74,1,213.74,,,2618225,READY TO WEAR,CLASSIFICATIONS
10201492,7.67337E+11,1186037679,2/28/2016,3/19/2016,236.24,1,236.24,1,236.24,2618225,READY TO WEAR,CLASSIFICATIONS
10201492,7.67337E+11,1185499778,2/21/2016,3/17/2016,252.44,1,252.44,1,252.44,2618225,READY TO WEAR,CLASSIFICATIONS
12198385,7.33004E+11,1191695436,3/31/2016,,98.39,1,98.39,,,2779753,HOME,SOFT HOME
12198385,7.33004E+11,1210164330,07/03/2016,,60.79,1,60.79,,,2779753,HOME,SOFT HOME
11386736,7.95459E+11,1207298026,6/16/2016,07/05/2016,24.98,1,24.98,1,24.98,2468828,READY TO WEAR,CLASSIFICATIONS
11386736,7.95459E+11,1215538671,7/24/2016,,19.98,1,19.98,,,2468828,READY TO WEAR,CLASSIFICATIONS
